Ranking,Name,
1201–1500,TOBB University of Economics and TechnologyTurkey,"4,822",12.8,1%,47 : 53
1201–1500,Toho UniversityJapan,"5,421",13.4,0%,53 : 47
1201–1500,Tokai UniversityJapan,"28,334",15.8,4%,27 : 73
1201–1500,Tokat Gaziosmanpaşa UniversityTurkey,"19,358",14.6,11%,50 : 50
1201–1500,Tokushima UniversityJapan,"7,508",9.6,3%,36 : 64
1201–1500,Tokyo University of Agriculture and TechnologyJapan,"5,686",15.2,6%,32 : 68
1201–1500,Tokyo University of Marine Science and TechnologyJapan,"2,595",10.5,8%,33 : 67
1201–1500,Tokyo University of ScienceJapan,"18,091",24.3,3%,25 : 75
1201–1500,Tomas Bata University in ZlínCzech Republic,"9,129",19.6,10%,56 : 44
1201–1500,University of ToyamaJapan,"8,988",12,3%,39 : 61
1201–1500,Toyohashi University of Technology (TUT)Japan,"2,033",10.6,14%,12 : 88
1201–1500,Transilvania University of BrașovRomania,"19,351",18,1%,52 : 48
1201–1500,Tshwane University of TechnologySouth Africa,"45,862",39.6,2%,53 : 47
1201–1500,Tunghai UniversityTaiwan,"15,160",20.3,10%,55 : 45
1201–1500,University of Tunis El ManarTunisia,"26,825",11.1,2%,70 : 30
1201–1500,Tzu Chi UniversityTaiwan,,,,
"3,373",9.8,10%,62 : 38,,
1201–1500,UNIR – International University of La RiojaSpain,"27,135",26.7,41%,62 : 38
1201–1500,Unisinos UniversityBrazil,"9,529",18.2,0%,61 : 39
1201–1500,Université Chouaïb DoukkaliMorocco,"21,654",33.6,2%,55 : 45
1201–1500,Universiti Malaysia Terengganu (UMT)Malaysia,"9,510",15.7,5%,70 : 30
1201–1500,Universiti Tun Hussein Onn Malaysia (UTHM)Malaysia,"15,498",16.4,6%,47 : 53
1201–1500,"Ural Federal University
Russian Federation","26,370",13.1,17%,50 : 50
1201–1500,USAMV Cluj-NapocaRomania,"5,643",18.5,7%,52 : 48
1201–1500,University of ValladolidSpain,"21,780",11.2,8%,57 : 43
1201–1500,Veltech UniversityIndia,"8,568",13.6,2%,15 : 85
1201–1500,University of VendaSouth Africa,"11,407",27.8,1%,60 : 40
1201–1500,"Vignan’s Foundation for Science, Technology and ResearchIndia","7,072",11.7,1%,47 : 53
1201–1500,Vilnius Gediminas Technical University (Vilnius Tech)Lithuania,"8,322",13,11%,32 : 68
1201–1500,"Visvesvaraya National Institute of Technology, NagpurIndia","4,882",16.6,3%,22 : 78
1201–1500,V.N. Karazin Kharkiv National UniversityUkraine,"17,080",8.5,26%,55 : 45
1201–1500,"Volgograd State Technical University
Russian Federation","11,790",13.1,9%,32 : 68
1201–1500,"Voronezh State Technical University
Russian Federation","9,947",9.3,6%,34 : 66
1201–1500,Vytautas Magnus UniversityLithuania,"7,765",11.3,14%,61 : 39
1201–1500,Warsaw University of Life Sciences – SGGWPoland,"15,736",13.6,6%,59 : 41
1201–1500,Warsaw University of TechnologyPoland,"25,021",18.9,7%,34 : 66
1201–1500,University of West BohemiaCzech Republic,"11,054",14.7,4%,54 : 46
1201–1500,University of Western MacedoniaGreece,"7,891",33.6,1%,50 : 50
1201–1500,Western Michigan UniversityUnited States,"17,612",19.9,8%,52 : 48
1201–1500,Wrocław University of Environmental and Life SciencesPoland,"7,351",17.1,4%,68 : 32
1201–1500,University of WrocławPoland,"19,501",16.4,7%,67 : 33
1201–1500,Wuhan Textile UniversityChina,"22,221",16,1%,55 : 45
1201–1500,Xiangtan UniversityChina,,,,
"32,981",21.9,1%,51 : 49,,
1201–1500,Xuzhou Medical UniversityChina,"13,796",20.3,3%,n/a
1201–1500,Yamagata UniversityJapan,"8,684",8.8,2%,34 : 66
1201–1500,University of YamanashiJapan,"4,604",6.1,5%,30 : 70
1201–1500,Yazd UniversityIran,"14,448",30.3,2%,56 : 44
1201–1500,Yokohama National UniversityJapan,"9,723",13.1,8%,29 : 71
1201–1500,Yuan Ze UniversityTaiwan,"7,339",24.3,6%,43 : 57
1201–1500,Yuriy Fedkovych Chernivtsi National UniversityUkraine,"11,353",10.9,1%,56 : 44
1201–1500,University of ZagrebCroatia,"65,436",16.6,4%,60 : 40
1201–1500,University of ZanjanIran,"9,611",23.5,0%,53 : 47
1201–1500,Zanjan University of Medical SciencesIran,"4,698",10.9,1%,56 : 44
1501+,University of Abou Bekr Belkaïd TlemcenAlgeria,"40,203",20.2,1%,68 : 32
1501+,Akita UniversityJapan,"5,016",10.5,4%,36 : 64
1501+,Aksaray UniversityTurkey,"21,377",25.7,8%,48 : 52
1501+,Alexandru Ioan Cuza UniversityRomania,"24,847",22.1,7%,57 : 43
1501+,Alzahra UniversityIran,"10,128",23.6,2%,100 : 0
1501+,"University of the Andes, VenezuelaVenezuela","24,372",11.7,2%,61 : 39
1501+,Annamalai UniversityIndia,"15,770",11.5,1%,55 : 45
1501+,Aoyama Gakuin UniversityJapan,"19,348",11.7,3%,50 : 50
1501+,Universidad Autónoma ChapingoMexico,"6,228",7.9,1%,45 : 55
1501+,Universidad Autónoma de Ciudad JuárezMexico,"36,107",15.4,2%,54 : 46
1501+,Universidad Autónoma de CoahuilaMexico,"28,202",29.2,0%,56 : 44
1501+,Universidad Autónoma del Estado de HidalgoMexico,"37,596",18.9,1%,57 : 43
1501+,Universidad Autónoma del Estado de Mexico (UAEMex)Mexico,"62,789",10.9,1%,58 : 42
1501+,Universidad Autónoma del Estado de MorelosMexico,"30,239",15.9,0%,55 : 45
1501+,Universidad Autónoma de Nuevo León (UANL)Mexico,"132,684",47.3,1%,50 : 50
1501+,Universidad Autónoma de QuerétaroMexico,"25,399",45.3,1%,56 : 44
1501+,Universidad Autónoma de YucatánMexico,"18,446",14.7,0%,50 : 50
1501+,Autonomous University of Baja CaliforniaMexico,"66,282",22.4,3%,53 : 47
1501+,Badji Mokhtar University – AnnabaAlgeria,"41,841",14.2,1%,63 : 37
1501+,University of BaghdadIraq,"73,873",9.4,0%,57 : 43
1501+,Baku State UniversityAzerbaijan,"23,323",13.3,2%,66 : 34
1501+,"Bashkir State University
Russian Federation","14,740",13.1,3%,59 : 41
1501+,Başkent UniversityTurkey,"13,172",13,2%,59 : 41
1501+,University of BasrahIraq,"41,612",12.9,0%,58 : 42
1501+,University of BéjaïaAlgeria,"41,381",24.4,2%,61 : 39
1501+,"Belarusian State University
Belarus","24,277",7.9,18%,60 : 40
1501+,"Belgorod State National Research University
Russian Federation","13,990",15.7,19%,62 : 38
1501+,Benemérita Universidad Autónoma de PueblaMexico,"75,483",40.5,1%,53 : 47
1501+,Bialystok University of TechnologyPoland,"6,417",10.6,4%,36 : 64
1501+,University of Bío-BíoChile,"12,343",24.8,1%,43 : 57
1501+,University of BiskraAlgeria,"33,049",23.1,0%,63 : 37
1501+,Blida 1 UniversityAlgeria,"30,076",20.4,1%,68 : 32
1501+,Bolu Abant Izzet Baysal UniversityTurkey,"24,348",23.5,3%,55 : 45
1501+,University of BrawijayaIndonesia,"50,116",12.3,1%,56 : 44
1501+,Burapha UniversityThailand,,,,
"30,800",21.8,1%,70 : 30,,
1501+,Bursa Uludağ UniversityTurkey,"42,787",25.3,9%,47 : 53
1501+,Catholic University of BrasíliaBrazil,"8,865",17.8,0%,53 : 47
1501+,University of Caxias do SulBrazil,"13,554",25.8,0%,51 : 49
1501+,Ceará State UniversityBrazil,"18,436",16.6,0%,58 : 42
1501+,Manisa Celal Bayar UniversityTurkey,"40,533",22.4,2%,51 : 49
1501+,Chaoyang University of TechnologyTaiwan,"14,645",38.1,6%,55 : 45
1501+,Chiba Institute of TechnologyJapan,"9,895",24.3,2%,14 : 86
1501+,Chinese Culture UniversityTaiwan,"23,216",23.3,5%,50 : 50
1501+,Chubu UniversityJapan,"9,128",16.8,2%,27 : 73
1501+,Chuo UniversityJapan,"25,954",35.3,4%,38 : 62
1501+,University of ColimaMexico,"13,665",9.6,0%,54 : 46
1501+,Comillas Pontifical UniversitySpain,"10,065",21.8,6%,55 : 45
1501+,Communication University of ChinaChina,"16,350",14,5%,n/a
1501+,Cracow University of TechnologyPoland,"13,339",12.9,2%,38 : 62
1501+,University of CraiovaRomania,"18,411",22.5,4%,49 : 51
1501+,Cukurova UniversityTurkey,"40,200",17.8,5%,44 : 56
1501+,University of Dar es SalaamTanzania,"37,385",24.8,0%,44 : 56
1501+,Dicle UniversityTurkey,"31,401",17.3,2%,44 : 56
1501+,Diponegoro UniversityIndonesia,"38,567",13.5,2%,56 : 44
1501+,Dokkyo Medical UniversityJapan,"1,338",1.2,0%,51 : 49
1501+,Doshisha UniversityJapan,"27,764",18.5,4%,42 : 58
1501+,Dumlupinar UniversityTurkey,"49,511",50.4,8%,43 : 57
1501+,Dunarea de Jos University of GalatiRomania,"12,770",16.6,21%,59 : 41
1501+,EAFIT UniversityColombia,"14,164",23.8,2%,44 : 56
1501+,Erzincan Binali Yıldırım UniversityTurkey,"13,773",18.7,3%,54 : 46
1501+,Escuela Politécnica NacionalEcuador,"7,084",12.9,1%,29 : 71
1501+,Eskişehir Osmangazi UniversityTurkey,"30,822",19.6,3%,45 : 55
1501+,Universidade do Estado de Santa CatarinaBrazil,"12,404",12.9,1%,52 : 48
1501+,Universidade Estadual do Norte Fluminense Darcy RibeiroBrazil,"6,910",23,0%,61 : 39
1501+,Universidade Estadual de MaringáBrazil,"19,442",12.6,0%,55 : 45
1501+,Universidade Estadual do Oeste do Paraná (Unioeste)Brazil,"10,540",9,0%,59 : 41
1501+,"Federal University of Agriculture, AbeokutaNigeria","17,038",25.9,0%,50 : 50
1501+,Universidade Federal do Ceará (UFC)Brazil,"40,899",19.8,1%,44 : 56
1501+,Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)Brazil,"4,882",13.6,1%,70 : 30
1501+,Universidade Federal do Triângulo MineiroBrazil,"11,992",20.5,0%,59 : 41
1501+,Universidade Federal do Vale do São FranciscoBrazil,"6,395",11,0%,49 : 51
1501+,Federal University of ItajubáBrazil,"8,596",17.1,1%,30 : 70
1501+,Universidade Federal de Juiz de ForaBrazil,"26,085",16.5,0%,54 : 46
1501+,Universidade Federal do Maranhão (UFMA)Brazil,"32,222",16.2,0%,52 : 48
1501+,Federal University of Mato Grosso do SulBrazil,"26,142",15.6,1%,55 : 45
1501+,Universidade Federal de Ouro Preto (UFOP)Brazil,"15,453",17.1,1%,50 : 50
1501+,Federal University of ParáBrazil,"43,211",16.3,0%,52 : 48
1501+,Federal University of Paraí­ba (UFPB)Brazil,"36,815",14.3,0%,51 : 49
1501+,Federal University of PelotasBrazil,"23,242",17.1,0%,56 : 44
1501+,Federal University of PernambucoBrazil,"34,356",14.2,1%,50 : 50
1501+,Federal University of PiauíBrazil,"52,000",24.6,0%,n/a
1501+,Federal Rural University of PernambucoBrazil,"20,185",16,0%,48 : 52
1501+,Universidade Federal Rural do Semi-AridoBrazil,"6,750",10,0%,46 : 54
1501+,Federal University of the State of Rio de Janeiro (UNIRIO)Brazil,"20,874",22.7,8%,n/a
1501+,Federal University of Vales do Jequitinhonha e MucuriBrazil,"10,708",13.2,0%,59 : 41
1501+,Feng Chia UniversityTaiwan,"19,298",23.3,7%,39 : 61
1501+,Fluminense Federal UniversityBrazil,"70,979",21.1,0%,49 : 51
1501+,Université Frères Mentouri Constantine 1Algeria,"36,423",22.2,1%,62 : 38
1501+,Universidad de las Fuerzas Armadas – ESPEEcuador,"18,562",13.4,0%,37 : 63
1501+,University of FukuiJapan,"4,902",8,5%,31 : 69
1501+,Fukuoka UniversityJapan,"19,637",9.5,1%,40 : 60
1501+,Gaziantep UniversityTurkey,"33,225",38,11%,47 : 53
1501+,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu MuresRomania","8,752",14,11%,64 : 36
1501+,Gheorghe Asachi Technical University of IaşiRomania,"13,884",21,9%,30 : 70
1501+,GITAM UniversityIndia,"22,094",14.1,1%,35 : 65
1501+,Grigore T. Popa University of Medicine and PharmacyRomania,"9,605",10.8,27%,68 : 32
1501+,University of GuadalajaraMexico,,,,
"138,372",17.8,0%,53 : 47,,
1501+,University of GuanajuatoMexico,"29,558",20.9,1%,55 : 45
1501+,"Gubkin Russian State University of Oil and Gas
Russian Federation","9,015",12.4,8%,34 : 66
1501+,Hanoi University of Science and TechnologyVietnam,"32,758",31.1,0%,22 : 78
1501+,Université Hassan 1erMorocco,"47,480",51.8,2%,51 : 49
1501+,University of HavanaCuba,"15,002",8.6,4%,63 : 37
1501+,Hellenic Open UniversityGreece,"19,311",6.8,1%,61 : 39
1501+,Hue UniversityVietnam,"47,590",22,1%,57 : 43
1501+,University of HyogoJapan,"6,592",12.7,3%,42 : 58
1501+,Ibaraki UniversityJapan,"7,863",14.8,3%,35 : 65
1501+,Universidad Industrial de Santander (UIS)Colombia,"20,708",13.8,1%,45 : 55
1501+,"Industrial University of Tyumen
Russian Federation","11,336",10.4,6%,35 : 65
1501+,Inönü UniversityTurkey,"30,348",19.2,2%,36 : 64
1501+,Instituto Politécnico Nacional (IPN)Mexico,"133,839",12.6,0%,42 : 58
1501+,"Irkutsk State University
Russian Federation","13,334",14.1,4%,68 : 32
1501+,I-Shou UniversityTaiwan,"11,691",27.5,16%,50 : 50
1501+,Islamic University of IndonesiaIndonesia,"24,392",28.2,4%,45 : 55
1501+,Ivane Javakhishvili Tbilisi State UniversityGeorgia,,,,
"22,080",29.1,3%,61 : 39,,
1501+,"Ivanovo State University of Chemistry and Technology
Russian Federation","3,788",18.5,6%,45 : 55
1501+,Iwate UniversityJapan,"5,305",13.1,4%,37 : 63
1501+,Izmir Institute of TechnologyTurkey,"5,542",18.5,3%,46 : 54
1501+,Jan Evangelista Purkyně UniversityCzech Republic,"7,966",18.1,3%,66 : 34
1501+,Jean Moulin University – Lyon 3France,"27,907",40.6,20%,65 : 35
1501+,Kagoshima UniversityJapan,"10,326",10.2,2%,37 : 63
1501+,Kanagawa UniversityJapan,"17,457",14.8,4%,30 : 70
1501+,Kansai UniversityJapan,"30,335",12.3,3%,41 : 59
1501+,University of KarachiPakistan,"43,740",36.3,0%,57 : 43
1501+,Karadeniz Technical UniversityTurkey,"34,824",25.8,4%,44 : 56
1501+,Kasetsart UniversityThailand,"68,589",18.4,1%,63 : 37
1501+,"Kemerovo State University
Russian Federation","15,311",20.8,6%,67 : 33
1501+,King Mongkut’s Institute of Technology LadkrabangThailand,"24,243",20.6,1%,54 : 46
1501+,Kirikkale UniversityTurkey,"27,790",46.2,2%,49 : 51
1501+,Kocaeli UniversityTurkey,"67,200",45.7,3%,41 : 59
1501+,Kochi UniversityJapan,"5,480",8.2,1%,44 : 56
1501+,Kogakuin UniversityJapan,"6,317",17.5,1%,19 : 81
1501+,Kookmin UniversitySouth Korea,"17,238",12,11%,49 : 51
1501+,University of KufaIraq,"28,175",12.3,0%,65 : 35
1501+,Kwansei Gakuin UniversityJapan,"25,537",24.8,4%,49 : 51
1501+,Kyoto Sangyo UniversityJapan,"12,110",21.1,2%,34 : 66
1501+,Kyoto Institute of TechnologyJapan,"3,958",13.4,6%,29 : 71
1501+,Ladoke Akintola University of TechnologyNigeria,"25,953",53.1,0%,49 : 51
1501+,Latvia University of Life Sciences and TechnologiesLatvia,"3,891",24.9,4%,52 : 48
1501+,University of ŁódźPoland,"22,273",16.7,8%,63 : 37
1501+,Lodz University of TechnologyPoland,"12,642",17.8,4%,39 : 61
1501+,Lucian Blaga University of SibiuRomania,"13,154",16.5,2%,60 : 40
1501+,University of Macerata (UNIMC)Italy,"10,561",23.7,5%,76 : 24
1501+,Mackenzie Presbyterian UniversityBrazil,"27,482",27.3,0%,59 : 41
1501+,Mahasarakham UniversityThailand,"37,351",30,1%,57 : 43
1501+,Mapúa UniversityPhilippines,,,,
"6,576",23.9,1%,36 : 64,,
1501+,Maria Curie-Skłodowska University (UMCS)Poland,"18,263",12.6,9%,68 : 32
1501+,Matej Bel UniversitySlovakia,"6,987",14.2,8%,71 : 29
1501+,Medical University of Silesia in KatowicePoland,"10,267",7.6,5%,74 : 26
1501+,Meiji UniversityJapan,"33,090",34.2,5%,35 : 65
1501+,Meijo UniversityJapan,"15,043",30.3,1%,34 : 66
1501+,"Mendeleev University of Chemical Technology
Russian Federation","7,037",15,6%,56 : 44
1501+,M’Hamed Bougara University of BoumerdèsAlgeria,"32,336",22.2,1%,60 : 40
1501+,Universidad Michoacana de San Nicolás de HidalgoMexico,"41,022",22.9,1%,46 : 54
1501+,Ming Chuan UniversityTaiwan,"18,024",21.7,10%,61 : 39
1501+,"MIREA - Russian Technological University
Russian Federation","26,533",22.4,5%,30 : 70
1501+,University of MiskolcHungary,"9,021",16.1,5%,49 : 51
1501+,University of MiyazakiJapan,"5,456",7.5,3%,35 : 65
1501+,University Mohamed Boudiaf of M’SilaAlgeria,"38,267",19.4,1%,26 : 74
1501+,University of MontenegroMontenegro,"16,793",24.3,2%,57 : 43
1501+,"Moscow Polytechnic University
Russian Federation","11,250",12.7,13%,40 : 60
1501+,"Moscow Power Engineering Institute
Russian Federation","14,483",20.9,14%,32 : 68
1501+,University of MosulIraq,"60,460",15.9,0%,46 : 54
1501+,Université Mouloud Mammeri de Tizi-OuzouAlgeria,"41,107",18.1,0%,66 : 34
1501+,Muroran Institute of TechnologyJapan,"3,397",20.3,6%,14 : 86
1501+,Mustansiriyah UniversityIraq,"33,105",7.1,1%,51 : 49
1501+,Universidad Nacional del LitoralArgentina,"47,336",30,0%,60 : 40
1501+,Universidad Nacional Mayor de San MarcosPeru,"47,716",26.1,0%,71 : 29
1501+,Nagoya Institute of TechnologyJapan,"5,774",16.3,5%,17 : 83
1501+,Naresuan UniversityThailand,"24,827",16.7,1%,66 : 34
1501+,National Changhua University of EducationTaiwan,"8,515",23.2,4%,49 : 51
1501+,National Chiayi UniversityTaiwan,"12,059",26.3,3%,49 : 51
1501+,National Chi Nan UniversityTaiwan,"5,773",14.6,11%,54 : 46
1501+,National University of CórdobaArgentina,"167,063",16.2,1%,64 : 36
1501+,National Formosa UniversityTaiwan,"11,134",19,1%,22 : 78
1501+,National Ilan UniversityTaiwan,"5,476",23,2%,36 : 64
1501+,National University of KaohsiungTaiwan,"5,741",24,4%,41 : 59
1501+,National Kaohsiung University of Science and TechnologyTaiwan,"28,128",28.2,2%,36 : 64
1501+,National Taipei UniversityTaiwan,"8,344",16,5%,54 : 46
1501+,National United UniversityTaiwan,"7,418",20.7,1%,32 : 68
1501+,"Nizhny Novgorod State Technical University
Russian Federation","7,728",12,3%,25 : 75
1501+,Nnamdi Azikiwe UniversityNigeria,"33,509",15.7,0%,46 : 54
1501+,"North-Caucasus Federal University
Russian Federation","17,829",8.2,10%,51 : 49
1501+,"North-Eastern Federal University
Russian Federation","12,449",12.5,3%,55 : 45
1501+,"Northern (Arctic) Federal University named after M.V. Lomonosov
Russian Federation","7,623",15.3,8%,54 : 46
1501+,"North-Western State Medical University named after I.I. Mechnikov
Russian Federation","6,392",5.8,10%,n/a
1501+,"Nosov Magnitogorsk State Technical University
Russian Federation","8,128",14.4,3%,45 : 55
1501+,Universidade Nove de Julho (Uninove)Brazil,"79,285",25.4,1%,58 : 42
1501+,University of Novi SadSerbia,"47,669",15.3,1%,57 : 43
1501+,"Novosibirsk State Technical University
Russian Federation","11,566",10.7,22%,45 : 55
1501+,Nueva Granada Military UniversityColombia,"17,620",10.4,0%,46 : 54
1501+,Ochanomizu UniversityJapan,"2,743",14.9,6%,100 : 0
1501+,"Ogarev Mordovia State University
Russian Federation","15,472",14.6,13%,49 : 51
1501+,Oita UniversityJapan,"5,433",8.5,2%,38 : 62
1501+,"Omsk State Technical University
Russian Federation","12,553",11.6,18%,34 : 66
1501+,Ondokuz Mayis UniversityTurkey,"33,798",16,15%,50 : 50
1501+,University of OradeaRomania,"15,840",17.2,6%,55 : 45
1501+,Osaka Institute of TechnologyJapan,"7,160",30.3,1%,13 : 87
1501+,Osaka Medical and Pharmaceutical UniversityJapan,"3,094",5.5,1%,59 : 41
1501+,Ovidius University of ConstanțaRomania,"18,344",12.7,6%,47 : 53
1501+,Universitas PadjadjaranIndonesia,"35,873",12.1,1%,60 : 40
1501+,Universidad Panamericana (UP)Mexico,"14,504",8.5,1%,48 : 52
1501+,University of PardubiceCzech Republic,"7,606",14,7%,56 : 44
1501+,University of Passo Fundo (UPF)Brazil,"11,671",24.7,0%,58 : 42
1501+,"Pavlov First Saint Petersburg State Medical University
Russian Federation","5,493",6.3,13%,74 : 26
1501+,Payame Noor UniversityIran,"454,155",124.7,1%,60 : 40
1501+,Pedagogical and Technological University of ColombiaColombia,"32,037",15.4,0%,54 : 46
1501+,"Penza State University
Russian Federation","18,451",17.2,11%,57 : 43
1501+,"Perm National Research Polytechnic University
Russian Federation","8,565",10.2,9%,36 : 64
1501+,"Perm State University
Russian Federation","9,837",12.1,5%,57 : 43
1501+,University of PernambucoBrazil,"18,556",17,0%,43 : 57
1501+,"Platov South-Russian State Polytechnic University (NPI)
Russian Federation","7,208",15.7,8%,21 : 79
1501+,Universidad Politécnica SalesianaEcuador,"21,335",20.7,1%,41 : 59
1501+,Polytechnic University of BucharestRomania,"30,287",24.4,4%,36 : 64
1501+,Polytechnic University of TimişoaraRomania,"13,081",21.5,2%,37 : 63
1501+,Pontifical Catholic University of Minas GeraisBrazil,"39,142",34,0%,56 : 44
1501+,Universidad Pontificia Bolivariana (UPB)Colombia,"11,497",11.5,2%,55 : 45
1501+,Pontificia Universidad Católica del EcuadorEcuador,"23,170",15,1%,57 : 43
1501+,Prague University of Economics and BusinessCzech Republic,"13,700",28.1,27%,52 : 48
1501+,"Privolzhsky Research Medical University
Russian Federation","6,202",10.8,18%,54 : 46
1501+,PSG College of TechnologyIndia,"8,594",15.3,0%,38 : 62
1501+,Recep Tayyip Erdoğan UniversityTurkey,"13,468",19.2,4%,53 : 47
1501+,University of RijekaCroatia,"13,155",15.6,2%,58 : 42
1501+,"Russian Presidential Academy of National Economy and Public Administration
Russian Federation","16,464",9.8,4%,60 : 40
1501+,R V College of EngineeringIndia,"5,953",15.4,0%,29 : 71
1501+,Ryukoku UniversityJapan,"15,692",27.7,2%,37 : 63
1501+,Rzeszów University of TechnologyPoland,"11,259",12.1,1%,38 : 62
1501+,University of La SabanaColombia,"12,123",15.5,2%,57 : 43
1501+,Saitama UniversityJapan,"8,457",14.9,6%,33 : 67
1501+,"Samara State Technical University
Russian Federation","13,689",16.2,4%,38 : 62
1501+,San Sebastián UniversityChile,"19,858",10.4,0%,61 : 39
1501+,Satbayev UniversityKazakhstan,"9,243",9.7,4%,38 : 62
1501+,University of Science and Technology of Oran Mohamed-BoudiafAlgeria,"19,115",6.9,1%,49 : 51
1501+,SGH Warsaw School of EconomicsPoland,"9,092",17.7,12%,50 : 50
1501+,Shimane UniversityJapan,"6,055",7.7,3%,38 : 62
1501+,Shizuoka UniversityJapan,"9,926",14.2,4%,29 : 71
1501+,University of ShizuokaJapan,"3,125",11.9,3%,61 : 39
1501+,"Siberian State Medical University
Russian Federation","6,522",11.1,24%,70 : 30
1501+,Sichuan University of Science and EngineeringChina,"38,707",21.2,1%,43 : 57
1501+,University of Silesia in KatowicePoland,"19,962",12,3%,67 : 33
1501+,Silpakorn UniversityThailand,"24,310",21,1%,69 : 31
1501+,University of Sistan and BaluchestanIran,"9,109",20.3,1%,57 : 43
1501+,Sivas Cumhuriyet UniversityTurkey,"44,942",34.8,4%,49 : 51
1501+,Slovak University of Technology in BratislavaSlovakia,"10,976",8.8,5%,28 : 72
1501+,University of SonoraMexico,"35,026",25.6,1%,56 : 44
1501+,Sophia UniversityJapan,,,,
"13,402",11.8,12%,60 : 40,,
1501+,"Southwest State University
Russian Federation","6,878",14,11%,41 : 59
1501+,Srinakharinwirot UniversityThailand,"26,673",19.6,0%,67 : 33
1501+,State University of Ponta GrossaBrazil,"8,453",9.1,1%,55 : 45
1501+,State University of Santa CruzBrazil,"6,887",9.4,1%,56 : 44
1501+,Süleyman Demirel UniversityTurkey,"41,032",34.8,5%,50 : 50
1501+,Universitas Sumatera UtaraIndonesia,"36,146",21.1,2%,54 : 46
1501+,Tamil Nadu Agricultural UniversityIndia,"6,724",8.7,0%,62 : 38
1501+,Technical University of Cluj-NapocaRomania,"18,649",20.5,2%,38 : 62
1501+,Technical University of LiberecCzech Republic,"5,222",11.5,11%,52 : 48
1501+,Technical University of LojaEcuador,"51,567",33.4,1%,56 : 44
1501+,Technical University of SofiaBulgaria,"10,339",11.6,9%,27 : 73
1501+,Universidade Tecnológica Federal do Paraná (UTFPR)Brazil,"33,484",12.8,1%,35 : 65
1501+,Universiti Teknologi MARAMalaysia,"60,563",16,1%,67 : 33
1501+,Telkom UniversityIndonesia,"18,977",18.2,1%,43 : 57
1501+,Temuco Catholic UniversityChile,"10,629",12.3,1%,60 : 40
1501+,Tokyo University of AgricultureJapan,"12,907",32.7,1%,43 : 57
1501+,Tokyo City UniversityJapan,"7,415",15.5,2%,24 : 76
1501+,Tokyo Denki UniversityJapan,"9,846",28.5,3%,13 : 87
1501+,Tokyo University of Pharmacy and Life SciencesJapan,"3,853",18.9,1%,52 : 48
1501+,"Tomsk State University of Control Systems and Radioelectronics
Russian Federation","6,185",14.1,14%,32 : 68
1501+,Tottori UniversityJapan,"5,995",8.1,2%,38 : 62
1501+,Toyo UniversityJapan,"30,465",24.2,6%,43 : 57
1501+,University of TunisTunisia,"16,418",12.8,2%,68 : 32
1501+,"University of Tyumen
Russian Federation","11,569",15.4,9%,61 : 39
1501+,"Ufa State Aviation Technical University
Russian Federation","8,865",13.2,2%,35 : 65
1501+,Universitas AndalasIndonesia,"32,537",21.6,0%,55 : 45
1501+,Universiti Malaysia Sabah (UMS)Malaysia,"17,068",19,4%,67 : 33
1501+,Uşak UniversityTurkey,"20,902",38.1,11%,47 : 53
1501+,Utsunomiya UniversityJapan,"4,829",14.1,4%,37 : 63
1501+,University of ValparaísoChile,"16,371",18.3,2%,58 : 42
1501+,Van Yüzüncü Yil UniversityTurkey,"20,523",17,3%,44 : 56
1501+,Vietnam National University (Ho Chi Minh City)Vietnam,"75,704",21.7,1%,46 : 54
1501+,"V.I. Vernadsky Crimean Federal University (Vernadsky CFU)
Ukraine","21,501",11.2,8%,58 : 42
1501+,"Voronezh State University
Russian Federation","15,534",11.7,16%,57 : 43
1501+,VSB - Technical University of OstravaCzech Republic,,,,
"11,087",14.4,10%,33 : 67,,
1501+,Walailak UniversityThailand,"8,553",13.3,1%,73 : 27
1501+,University of Warmia and Mazury in OlsztynPoland,"17,690",17.7,2%,59 : 41
1501+,University of West AtticaGreece,"34,530",33.6,0%,49 : 51
1501+,West University of TimişoaraRomania,"14,527",24.6,6%,66 : 34
1501+,Wrocław University of Science and TechnologyPoland,"23,657",20.3,6%,35 : 65
1501+,Yamaguchi UniversityJapan,"10,724",11.1,7%,38 : 62
1501+,Yanshan UniversityChina,"38,649",13.2,1%,39 : 61
1501+,Yeditepe UniversityTurkey,"17,038",28.2,5%,55 : 45
1501+,"Yuri Gagarin State Technical University of Saratov (SSTU)
Russian Federation","28,280",34.1,1%,42 : 58
1501+,Zonguldak Bülent Ecevit UniversityTurkey,"28,319",25.4,8%,47 : 53
Reporter,University Abdelhamid Ibn Badis MostaganemAlgeria,"24,493",19.3,1%,67 : 33
Reporter,Abdullah Gül UniversityTurkey,"2,509",20.1,9%,43 : 57
Reporter,Abertay UniversityUnited Kingdom,"4,010",21.7,22%,48 : 52
Reporter,"Adamawa State University, MubiNigeria","17,840",70,0%,35 : 65
Reporter,AECC University CollegeUnited Kingdom,615,15.4,43%,47 : 53
Reporter,Afe Babalola UniversityNigeria,,,,
"9,085",11.1,1%,59 : 41,,
Reporter,Aga Khan UniversityPakistan,"1,356",2.3,1%,65 : 35
Reporter,Ahl Al Bayt UniversityIraq,"2,879",14.3,1%,51 : 49
